store_id,is_present
9c847bae-6fbd-4003-871e-1cc58ca675df,true
2e8cf461-d0d5-44b7-9e17-403f20f57189,true
2e8cf461-d0d5-44b7-9e17-403f20f57189,true
2e8cf461-d0d5-44b7-9e17-403f20f57189,true
2e8cf461-d0d5-44b7-9e17-403f20f57189,true
2e8cf461-d0d5-44b7-9e17-403f20f57189,true
2e8cf461-d0d5-44b7-9e17-403f20f57189,true
2e8cf461-d0d5-44b7-9e17-403f20f57189,true
dedb9037-2f5f-4cc0-bdcf-7dae9ff76d2f,true
dedb9037-2f5f-4cc0-bdcf-7dae9ff76d2f,true
550fef21-6773-4ddc-9582-9fabcdcbffe6,true
550fef21-6773-4ddc-9582-9fabcdcbffe6,true
550fef21-6773-4ddc-9582-9fabcdcbffe6,true
550fef21-6773-4ddc-9582-9fabcdcbffe6,true
356bc664-227b-4408-ae02-2e20cb026e8b,true
356bc664-227b-4408-ae02-2e20cb026e8b,true
356bc664-227b-4408-ae02-2e20cb026e8b,true
356bc664-227b-4408-ae02-2e20cb026e8b,true
356bc664-227b-4408-ae02-2e20cb026e8b,true
356bc664-227b-4408-ae02-2e20cb026e8b,true
356bc664-227b-4408-ae02-2e20cb026e8b,true
3d8afcba-9f86-4839-8c89-87eafb601dd0,true
3d8afcba-9f86-4839-8c89-87eafb601dd0,true
3d8afcba-9f86-4839-8c89-87eafb601dd0,true
3d8afcba-9f86-4839-8c89-87eafb601dd0,true
3d8afcba-9f86-4839-8c89-87eafb601dd0,true
1d26f85f-0d1a-4153-9baf-23f38b8d32bd,true
6ead6af0-0c92-4b81-bd12-f21620459041,true
6ead6af0-0c92-4b81-bd12-f21620459041,true
6ead6af0-0c92-4b81-bd12-f21620459041,true
6ead6af0-0c92-4b81-bd12-f21620459041,true
6ead6af0-0c92-4b81-bd12-f21620459041,true
6ead6af0-0c92-4b81-bd12-f21620459041,true
5efb1ef1-f1bb-4f45-9661-5f2b1a08dd81,true
5efb1ef1-f1bb-4f45-9661-5f2b1a08dd81,true
5efb1ef1-f1bb-4f45-9661-5f2b1a08dd81,true
5efb1ef1-f1bb-4f45-9661-5f2b1a08dd81,true
5efb1ef1-f1bb-4f45-9661-5f2b1a08dd81,true
b3f44990-10d9-4906-97f6-c22b2f77b80a,true
b3f44990-10d9-4906-97f6-c22b2f77b80a,true
9aeb7e38-8371-4f60-8f8d-c1fe760d48f1,true
9aeb7e38-8371-4f60-8f8d-c1fe760d48f1,true
2520639c-5c7d-4461-a11e-d1ad4272ba32,true
2520639c-5c7d-4461-a11e-d1ad4272ba32,true
2520639c-5c7d-4461-a11e-d1ad4272ba32,true
2520639c-5c7d-4461-a11e-d1ad4272ba32,true
2520639c-5c7d-4461-a11e-d1ad4272ba32,true
42165d55-c807-4496-bc67-50b4e0af46dd,true
42165d55-c807-4496-bc67-50b4e0af46dd,true
2c2bffc6-b839-4d9c-a363-f64f29b218c1,true
2c2bffc6-b839-4d9c-a363-f64f29b218c1,true
4d675132-a1c6-445d-8737-3de89ee54e23,true
4d675132-a1c6-445d-8737-3de89ee54e23,true
0261c842-c16e-4f50-a9d3-04018068f88b,true
0261c842-c16e-4f50-a9d3-04018068f88b,true
e513d299-1850-4aa7-aff7-1bdcaf2b1d7d,true
e513d299-1850-4aa7-aff7-1bdcaf2b1d7d,true
cf67a5e6-d7a1-4d31-be19-f365646bd429,true
cf67a5e6-d7a1-4d31-be19-f365646bd429,true
9533fb55-e939-4b50-9dca-2901be67124e,true
9533fb55-e939-4b50-9dca-2901be67124e,true
c4d8706a-9633-47bb-a401-151343293de1,true
c4d8706a-9633-47bb-a401-151343293de1,true
c4d8706a-9633-47bb-a401-151343293de1,true
66eb664a-29f0-404a-94cb-f6ddfa8bb4d6,true
66eb664a-29f0-404a-94cb-f6ddfa8bb4d6,true
f307fbe0-93c8-452b-b225-8febfd5299bb,true
f307fbe0-93c8-452b-b225-8febfd5299bb,true
ef1af76e-3716-42b2-9ae8-2eee5fc0e4bb,true
ef1af76e-3716-42b2-9ae8-2eee5fc0e4bb,true
245c62b9-24c3-4eb0-bd52-993ba85a087b,true
245c62b9-24c3-4eb0-bd52-993ba85a087b,true
cef2a699-c03a-464c-83b6-302178be6b21,true
cef2a699-c03a-464c-83b6-302178be6b21,true
cef2a699-c03a-464c-83b6-302178be6b21,true
cef2a699-c03a-464c-83b6-302178be6b21,true
cef2a699-c03a-464c-83b6-302178be6b21,true
cef2a699-c03a-464c-83b6-302178be6b21,true
db1c027c-89c8-4082-8342-ceb66fc54514,true
db1c027c-89c8-4082-8342-ceb66fc54514,true
db1c027c-89c8-4082-8342-ceb66fc54514,true
db1c027c-89c8-4082-8342-ceb66fc54514,true
db1c027c-89c8-4082-8342-ceb66fc54514,true
db1c027c-89c8-4082-8342-ceb66fc54514,true
1486afdf-8421-4447-8f09-271b54339e36,true
1486afdf-8421-4447-8f09-271b54339e36,true
a6b40aca-7bb5-4eed-bcb3-2f6c6218902d,true
a6b40aca-7bb5-4eed-bcb3-2f6c6218902d,true
6252824b-0b1e-4030-925d-3637060c5275,true
6252824b-0b1e-4030-925d-3637060c5275,true
53ba8fc3-8910-402e-aec8-13f3e8f2fb63,true
53ba8fc3-8910-402e-aec8-13f3e8f2fb63,true
85e63132-bbfe-4090-9a5c-4e6d920517cc,true
85e63132-bbfe-4090-9a5c-4e6d920517cc,true
1497912d-8a53-46f4-9e15-c21721e6680f,true
1497912d-8a53-46f4-9e15-c21721e6680f,true
850494bb-dab4-4607-b856-fb17b43fabda,true
850494bb-dab4-4607-b856-fb17b43fabda,true
cfb18211-9aed-44ed-bc0c-03535be37b48,true
cfb18211-9aed-44ed-bc0c-03535be37b48,true
2228b70e-4c0e-4e2a-8a42-3bc96a7fdd08,true
2228b70e-4c0e-4e2a-8a42-3bc96a7fdd08,true
73e5e814-3673-45c4-8741-f088d3b4d864,true
73e5e814-3673-45c4-8741-f088d3b4d864,true
163431ef-05e2-490f-b32c-fab9f9b9bcf9,true
163431ef-05e2-490f-b32c-fab9f9b9bcf9,true
4693b057-a823-4675-a9a7-ebacca3a44c0,true
4693b057-a823-4675-a9a7-ebacca3a44c0,true
22779536-c500-42b6-bce0-fe4ef3f4185a,true
22779536-c500-42b6-bce0-fe4ef3f4185a,true
26e55648-95f3-4fc7-b368-c8e1493748ff,true
26e55648-95f3-4fc7-b368-c8e1493748ff,true
21772201-6979-4bf4-998f-b3bb574f9e16,true
21772201-6979-4bf4-998f-b3bb574f9e16,true
5b80881a-d126-4923-976e-a1ba64ac99ae,true
5b80881a-d126-4923-976e-a1ba64ac99ae,true
a869381b-f99f-4134-a95d-aeb252a707a9,true
a869381b-f99f-4134-a95d-aeb252a707a9,true
81990eed-f3df-49a1-b987-139cefe85b06,true
81990eed-f3df-49a1-b987-139cefe85b06,true
d7597b54-4eae-4ffb-9e96-c41d18089a9a,true
d7597b54-4eae-4ffb-9e96-c41d18089a9a,true
4e9fdd12-9de6-4151-afb1-7b4b527ac2a4,true
4e9fdd12-9de6-4151-afb1-7b4b527ac2a4,true
5afc1281-c3a7-4332-a2e1-5ad4000f6af2,true
5afc1281-c3a7-4332-a2e1-5ad4000f6af2,true
1265e7fb-5374-4bf0-8a09-f6ce0fbd0ee4,true
1265e7fb-5374-4bf0-8a09-f6ce0fbd0ee4,true
ef324889-d677-494b-b149-6de470526bb7,true
ef324889-d677-494b-b149-6de470526bb7,true
ef324889-d677-494b-b149-6de470526bb7,true
ef324889-d677-494b-b149-6de470526bb7,true
ef324889-d677-494b-b149-6de470526bb7,true
6281fa5b-f007-47b3-9548-792aaa491920,true
6281fa5b-f007-47b3-9548-792aaa491920,true
